2021-05-26 12:20:38,206 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,228 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,250 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,280 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,321 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,358 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,386 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,423 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,462 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,492 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,523 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,560 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,600 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,638 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,676 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,712 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,753 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,801 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:20:38,845 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,046 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,078 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,108 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,139 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,167 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,204 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,240 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,273 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,312 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,353 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,392 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,427 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,461 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,507 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,548 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,580 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,616 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,660 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,706 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:19,758 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,336 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,363 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,385 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,414 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,440 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,469 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,499 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,535 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,572 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,606 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,646 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,679 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,711 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,741 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,772 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,808 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,847 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,893 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,936 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:21:55,981 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,426 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,461 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,490 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,518 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,551 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,578 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,608 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,642 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,673 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,699 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,732 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,770 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,801 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,839 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,883 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,924 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:28,970 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:29,017 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:29,061 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:22:29,105 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,140 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,171 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,193 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,220 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,253 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,282 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,307 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,336 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,366 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,402 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,436 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,472 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,513 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,557 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,606 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,645 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,680 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,726 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,773 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:23:09,822 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,049 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,077 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,113 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,142 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,177 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,216 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,247 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,280 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,316 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,354 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,402 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,438 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,479 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,522 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,567 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,610 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,645 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,685 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,725 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:01,764 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,477 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,507 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,534 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,565 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,595 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,622 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,653 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,686 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,727 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,766 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,806 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,843 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,876 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,918 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:44,959 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:45,004 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:45,047 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:45,097 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:45,146 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:24:45,186 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,470 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,493 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,517 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,551 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,593 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,632 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,672 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,705 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,740 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,779 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,821 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,861 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,908 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,956 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:17,991 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:18,033 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:18,078 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:18,131 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:18,186 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:25:18,236 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:48,022 | training.training | INFO | Preparing training ...
2021-05-26 12:26:48,022 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:147: The name tf.get_default_graph is deprecated. Please use tf.compat.v1.get_default_graph instead.

2021-05-26 12:26:48,046 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:508: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

2021-05-26 12:26:48,098 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:3814: The name tf.random_normal is deprecated. Please use tf.random.normal instead.

2021-05-26 12:26:48,103 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:3837: The name tf.random_uniform is deprecated. Please use tf.random.uniform instead.

2021-05-26 12:26:49,204 | training.trainingdata | INFO | Validating training data ...
2021-05-26 12:26:49,228 | training.trainingdata | INFO | Validating training data ...
2021-05-26 12:26:49,228 | training.trainingdata | INFO | Items to validate: 11109
2021-05-26 12:26:49,363 | training.trainingdata | INFO | Valid Items: 800
2021-05-26 12:26:49,364 | training.trainingdata | INFO | Validated training data
2021-05-26 12:26:49,366 | training.training | INFO | Created training
2021-05-26 12:26:49,381 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:3948: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.cast` instead.
2021-05-26 12:26:49,444 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\tensorflow\python\ops\array_ops.py:1354: add_dispatch_support.<locals>.wrapper (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
2021-05-26 12:26:49,468 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:3928: to_int64 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.cast` instead.
2021-05-26 12:26:49,471 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\backend\tensorflow_backend.py:3952: The name tf.log is deprecated. Please use tf.math.log instead.

2021-05-26 12:26:49,475 | tensorflow | WARNING | From C:\Users\leomo\anaconda3\envs\voz\lib\site-packages\keras\optimizers.py:757: The name tf.train.Optimizer is deprecated. Please use tf.compat.v1.train.Optimizer instead.

2021-05-26 12:26:49,483 | training.trainer | INFO | starting training ...
2021-05-26 12:26:50,703 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,720 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,732 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,745 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,762 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,779 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,795 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,811 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,827 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,844 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,859 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,869 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,880 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,898 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,916 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,930 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,945 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,960 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,977 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:50,989 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,005 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,021 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,041 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,056 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,068 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,084 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,096 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,106 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,117 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,135 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,154 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,171 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,184 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,198 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,221 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,246 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,267 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,281 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,294 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,312 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,334 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,351 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,370 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,390 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,403 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,410 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
2021-05-26 12:26:51,424 | root | WARNING | frame length (551) is greater than FFT size (512), frame will be truncated. Increase NFFT to avoid.
